Student_ID,Attendance (%),Internal Test 1 (out of 40),Internal Test 2 (out of 40),Assignment Score (out of 10),Daily Study Hours,Final Exam Marks (out of 100),Internal1_25,Internal2_25,Assignment_5,Internal_Total,Risk
S2916,84,34,29,7,3,60,21.25,18.125,3.5,23.1875,Medium
S2917,84,40,35,9,3,80,25.0,21.875,4.5,27.9375,Low
S2918,100,34,32,9,3,78,21.25,20.0,4.5,25.125,Low
S2919,70,24,28,7,2,41,15.0,17.5,3.5,19.75,High
S2920,72,34,28,7,3,61,21.25,17.5,3.5,22.875,High
S2921,70,30,32,8,3,61,18.75,20.0,4.0,23.375,High
S2922,80,30,32,8,3,71,18.75,20.0,4.0,23.375,Medium
S2923,84,34,39,9,2,80,21.25,24.375,4.5,27.3125,Low
S2924,98,34,40,9,4,80,21.25,25.0,4.5,27.625,Low
S2925,71,22,25,6,2,39,13.750000000000002,15.625,3.0,17.6875,High
S2926,69,24,26,7,3,46,15.0,16.25,3.5,19.125,High
S2927,88,34,28,8,2,59,21.25,17.5,4.0,23.375,Medium
S2928,94,38,35,8,4,90,23.75,21.875,4.0,26.8125,Low
S2929,84,33,28,8,3,65,20.625,17.5,4.0,23.0625,Medium
S2930,90,37,33,7,4,76,23.125,20.625,3.5,25.375,Low
S2931,76,30,29,6,3,63,18.75,18.125,3.0,21.4375,Medium
S2932,83,34,36,8,3,75,21.25,22.5,4.0,25.875,Low
S2933,82,31,27,7,2,55,19.375,16.875,3.5,21.625,Medium
S2934,100,37,34,7,3,79,23.125,21.25,3.5,25.6875,Low
S2935,78,28,35,7,2,59,17.5,21.875,3.5,23.1875,Medium
S2936,74,28,27,6,3,51,17.5,16.875,3.0,20.1875,High
S2937,83,26,26,5,3,40,16.25,16.25,2.5,18.75,High
S2938,79,37,33,7,3,64,23.125,20.625,3.5,25.375,Medium
S2939,80,36,34,8,3,65,22.5,21.25,4.0,25.875,Medium
S2940,73,30,28,7,2,48,18.75,17.5,3.5,21.625,High
S2941,85,27,29,7,3,56,16.875,18.125,3.5,21.0,Medium
S2942,75,31,33,8,3,60,19.375,20.625,4.0,24.0,Medium
S2943,100,39,37,9,4,80,24.375,23.125,4.5,28.25,Low
S2944,85,40,30,8,3,73,25.0,18.75,4.0,25.875,Medium
S2945,95,39,31,8,3,73,24.375,19.375,4.0,25.875,Medium
S2946,73,28,24,6,2,44,17.5,15.0,3.0,19.25,High
S2947,78,27,28,6,3,46,16.875,17.5,3.0,20.1875,High
S2948,84,32,33,7,2,63,20.0,20.625,3.5,23.8125,Medium
S2949,76,27,28,6,2,41,16.875,17.5,3.0,20.1875,High
S2950,87,39,25,8,3,59,24.375,15.625,4.0,24.0,Medium
S2951,73,32,33,7,3,65,20.0,20.625,3.5,23.8125,High
S2952,100,33,37,9,3,80,20.625,23.125,4.5,26.375,Low
S2953,84,29,26,6,3,59,18.125,16.25,3.0,20.1875,Medium
S2954,72,30,24,7,2,49,18.75,15.0,3.5,20.375,High
S2955,97,40,25,7,3,69,25.0,15.625,3.5,23.8125,Medium
S2956,74,28,31,6,3,53,17.5,19.375,3.0,21.4375,High
S2957,80,31,28,7,3,64,19.375,17.5,3.5,21.9375,Medium
S2958,90,26,37,8,3,63,16.25,23.125,4.0,23.6875,Medium
S2959,80,30,33,7,3,63,18.75,20.625,3.5,23.1875,Medium
S2960,80,27,25,7,4,51,16.875,15.625,3.5,19.75,Medium
S2961,72,18,30,5,2,37,11.25,18.75,2.5,17.5,High
S2962,90,31,36,8,2,68,19.375,22.5,4.0,24.9375,Medium
S2963,100,29,40,7,4,77,18.125,25.0,3.5,25.0625,Low
S2964,91,32,35,8,3,71,20.0,21.875,4.0,24.9375,Medium
S2965,79,29,35,7,3,56,18.125,21.875,3.5,23.5,Medium
S2966,74,29,31,9,3,60,18.125,19.375,4.5,23.25,High
S2967,76,20,32,7,3,50,12.5,20.0,3.5,19.75,Medium
S2968,87,35,23,5,3,56,21.875,14.374999999999998,2.5,20.625,Medium
S2969,78,33,30,7,3,63,20.625,18.75,3.5,23.1875,Medium
S2970,85,27,32,7,3,54,16.875,20.0,3.5,21.9375,Medium
S2971,75,26,32,6,1,50,16.25,20.0,3.0,21.125,Medium
S2972,88,34,31,8,2,61,21.25,19.375,4.0,24.3125,Medium
S2973,89,35,31,8,4,73,21.875,19.375,4.0,24.625,Medium
S2974,73,23,35,8,2,52,14.374999999999998,21.875,4.0,22.125,High
S2975,85,36,31,9,3,74,22.5,19.375,4.5,25.4375,Medium
S2976,86,31,31,6,2,53,19.375,19.375,3.0,22.375,Medium
S2977,90,35,29,8,2,59,21.875,18.125,4.0,24.0,Medium
S2978,83,23,23,5,3,46,14.374999999999998,14.374999999999998,2.5,16.875,High
S2979,96,40,35,9,4,85,25.0,21.875,4.5,27.9375,Low
S2980,75,23,23,7,2,44,14.374999999999998,14.374999999999998,3.5,17.875,High
S2981,94,34,39,9,3,79,21.25,24.375,4.5,27.3125,Low
S2982,91,40,35,9,3,83,25.0,21.875,4.5,27.9375,Low
S2983,100,37,37,8,2,73,23.125,23.125,4.0,27.125,Medium
S2984,89,32,30,8,3,63,20.0,18.75,4.0,23.375,Medium
S2985,92,35,34,8,2,66,21.875,21.25,4.0,25.5625,Medium
S2986,80,31,32,8,2,62,19.375,20.0,4.0,23.6875,Medium
S2987,73,32,26,7,2,52,20.0,16.25,3.5,21.625,High
S2988,93,27,37,7,3,66,16.875,23.125,3.5,23.5,Medium
S2989,87,27,35,8,2,70,16.875,21.875,4.0,23.375,Medium
S2990,86,37,33,8,3,66,23.125,20.625,4.0,25.875,Medium
S2991,70,28,29,7,3,44,17.5,18.125,3.5,21.3125,High
S2992,89,32,39,8,3,71,20.0,24.375,4.0,26.1875,Medium
S2993,88,30,25,7,2,49,18.75,15.625,3.5,20.6875,High
S2994,97,40,38,9,4,81,25.0,23.75,4.5,28.875,Low
S2995,82,31,28,6,2,52,19.375,17.5,3.0,21.4375,Medium
S2996,78,38,27,7,2,57,23.75,16.875,3.5,23.8125,Medium
S2997,78,30,33,9,2,61,18.75,20.625,4.5,24.1875,Medium
S2998,82,29,40,8,3,59,18.125,25.0,4.0,25.5625,Medium
S2999,97,32,38,7,3,64,20.0,23.75,3.5,25.375,Medium
